date,HUFL,HULL,LUFL,LULL,MUFL,MULL,OT
2016-07-02 01:00:00,5.1570000648498535,3.013999938964844,2.345000028610229,1.4320000410079956,2.878000020980835,1.350000023841858,19.69700050354004
2016-07-02 02:00:00,5.1570000648498535,3.1480000019073486,2.2839999198913574,1.4320000410079956,2.878000020980835,1.4919999837875366,20.04899978637696
2016-07-02 03:00:00,5.1570000648498535,3.0810000896453857,2.193000078201294,1.4010000228881836,2.9140000343322754,1.4919999837875366,20.75200080871582
2016-07-02 04:00:00,4.554999828338623,3.0810000896453857,2.193000078201294,1.4010000228881836,2.45199990272522,1.4919999837875366,21.38500022888184
2016-07-02 05:00:00,5.425000190734863,3.282000064849853,2.437000036239624,1.462000012397766,3.0920000076293945,1.7059999704360962,22.229999542236328
2016-07-02 06:00:00,5.492000102996826,3.282000064849853,2.984999895095825,1.462000012397766,2.5230000019073486,1.4919999837875366,20.26000022888184
2016-07-02 07:00:00,5.625999927520752,3.2149999141693115,3.075999975204468,1.5230000019073486,2.486999988555908,1.4919999837875366,21.10400009155273
2016-07-02 08:00:00,5.559000015258789,3.282000064849853,2.924000024795532,1.5230000019073486,2.594000101089477,1.6699999570846558,20.61199951171875
2016-07-02 09:00:00,5.223999977111816,3.2149999141693115,2.6800000667572017,1.462000012397766,2.559000015258789,1.5640000104904177,18.36100006103516
2016-07-02 10:00:00,9.913000106811523,4.956999778747559,3.0460000038146973,1.5529999732971191,6.644999980926514,3.3050000667572017,20.96299934387207
2016-07-02 11:00:00,11.788000106811523,5.425000190734863,3.686000108718872,1.6749999523162842,8.173000335693361,2.5230000019073486,19.41600036621093
2016-07-02 12:00:00,9.645000457763672,4.956999778747559,3.1070001125335693,1.8279999494552608,6.751999855041504,2.131999969482422,20.82299995422364
2016-07-02 13:00:00,10.381999969482422,5.760000228881836,2.984999895095825,1.7669999599456787,7.461999893188477,2.559000015258789,20.190000534057614
2016-07-02 14:00:00,8.77400016784668,4.689000129699707,2.8940000534057617,1.919000029563904,6.111999988555907,2.025000095367432,21.315000534057614
2016-07-02 15:00:00,10.449000358581545,5.1570000648498535,2.7720000743865967,1.7359999418258667,6.965000152587893,2.45199990272522,22.018999099731445
2016-07-02 16:00:00,9.845999717712402,4.822999954223633,2.8940000534057617,1.7669999599456787,7.035999774932861,2.664999961853028,20.68199920654297
2016-07-02 17:00:00,9.913000106811523,4.822999954223633,3.2290000915527344,1.7359999418258667,6.894000053405763,2.41599988937378,25.465999603271484
2016-07-02 18:00:00,10.649999618530272,4.689000129699707,3.38100004196167,1.7970000505447388,6.928999900817871,2.45199990272522,25.88800048828125
2016-07-02 19:00:00,10.11400032043457,4.3540000915527335,3.1070001125335693,1.7359999418258667,6.644999980926514,1.812000036239624,27.85700035095215
2016-07-02 20:00:00,9.979999542236328,4.152999877929688,3.4110000133514404,1.7669999599456787,6.573999881744385,1.9539999961853027,27.295000076293945
2016-07-02 21:00:00,9.3100004196167,4.2199997901916495,3.2290000915527344,1.8580000400543213,6.005000114440918,2.131999969482422,22.229999542236328
2016-07-02 22:00:00,9.444000244140623,4.622000217437744,2.9549999237060547,1.8580000400543213,6.965000152587893,2.1679999828338623,21.947999954223643
2016-07-02 23:00:00,9.444000244140623,4.287000179290772,2.58899998664856,1.7359999418258667,6.822999954223633,2.559000015258789,27.295000076293945
2016-07-03 00:00:00,10.381999969482422,5.425000190734863,2.9549999237060547,1.6749999523162842,7.604000091552732,2.309999942779541,29.334999084472656
2016-07-03 01:00:00,9.779000282287598,5.223999977111816,2.650000095367432,1.6749999523162842,6.716000080108643,2.8429999351501465,26.02799987792969
2016-07-03 02:00:00,10.381999969482422,4.689000129699707,2.984999895095825,1.8580000400543213,7.320000171661378,2.203000068664551,24.34000015258789
2016-07-03 03:00:00,9.779000282287598,4.152999877929688,2.5280001163482666,1.6749999523162842,6.822999954223633,1.9900000095367432,26.45000076293945
2016-07-03 04:00:00,10.717000007629396,4.75600004196167,2.650000095367432,1.7970000505447388,7.355999946594237,2.806999921798706,25.95800018310547
2016-07-03 05:00:00,10.3149995803833,4.689000129699707,2.924000024795532,1.8580000400543213,7.390999794006348,2.45199990272522,24.05900001525879
2016-07-03 06:00:00,12.592000007629396,5.223999977111816,3.7160000801086426,1.9490000009536743,8.670999526977539,2.203000068664551,25.32500076293945
2016-07-03 07:00:00,11.119000434875488,4.622000217437744,3.625,1.919000029563904,7.888999938964844,2.8429999351501465,23.636999130249023
2016-07-03 08:00:00,10.649999618530272,4.421000003814697,3.594000101089477,1.919000029563904,7.035999774932861,2.025000095367432,26.3799991607666
2016-07-03 09:00:00,10.04699993133545,4.2199997901916495,3.686000108718872,1.9490000009536743,6.432000160217285,1.6699999570846558,27.364999771118164
2016-07-03 10:00:00,11.720999717712402,5.090000152587892,3.563999891281128,1.8580000400543213,7.888999938964844,2.559000015258789,28.06800079345703
2016-07-03 11:00:00,12.123000144958494,5.357999801635742,4.081999778747559,1.919000029563904,8.065999984741211,2.486999988555908,29.47500038146973
2016-07-03 12:00:00,9.979999542236328,5.0229997634887695,3.2899999618530287,1.8580000400543213,6.857999801635742,2.559000015258789,26.80200004577637
2016-07-03 13:00:00,9.243000030517578,4.956999778747559,3.13700008392334,1.888000011444092,6.289999961853027,2.630000114440918,29.968000411987305
2016-07-03 14:00:00,10.180999755859377,5.425000190734863,3.075999975204468,1.888000011444092,7.177999973297119,3.0199999809265137,30.38999938964844
2016-07-03 15:00:00,9.645000457763672,5.425000190734863,3.015000104904175,1.8279999494552608,7.10699987411499,2.664999961853028,31.16399955749512
2016-07-03 16:00:00,9.779000282287598,4.889999866485597,3.075999975204468,2.009999990463257,6.502999782562256,2.984999895095825,29.756999969482425
2016-07-03 17:00:00,11.119000434875488,5.1570000648498535,3.806999921798706,1.9800000190734863,7.320000171661378,2.9140000343322754,32.28900146484375
2016-07-03 18:00:00,11.052000045776367,4.956999778747559,3.686000108718872,1.9800000190734863,7.390999794006348,2.5230000019073486,31.9379997253418
2016-07-03 19:00:00,10.784000396728516,4.889999866485597,3.594000101089477,1.888000011444092,7.214000225067139,2.486999988555908,28.56100082397461
2016-07-03 20:00:00,11.185999870300291,4.889999866485597,3.9600000381469727,1.919000029563904,7.177999973297119,2.345000028610229,21.525999069213867
2016-07-03 21:00:00,10.449000358581545,4.889999866485597,3.806999921798706,2.04099988937378,6.610000133514402,2.309999942779541,22.229999542236328
2016-07-03 22:00:00,9.57800006866455,5.760000228881836,3.259000062942505,1.888000011444092,6.787000179290772,3.127000093460083,19.41600036621093
2016-07-03 23:00:00,9.3100004196167,5.760000228881836,3.1679999828338623,1.888000011444092,6.610000133514402,3.0559999942779537,18.57200050354004
2016-07-04 00:00:00,9.913000106811523,5.894000053405763,3.015000104904175,1.8580000400543213,6.254000186920166,2.630000114440918,21.66699981689453
2016-07-04 01:00:00,8.975000381469727,4.956999778747559,2.86299991607666,1.8279999494552608,6.289999961853027,2.664999961853028,25.535999298095703
2016-07-04 02:00:00,8.640000343322754,4.822999954223633,2.924000024795532,1.8279999494552608,6.1479997634887695,2.594000101089477,27.85700035095215
2016-07-04 03:00:00,9.175999641418455,5.492000102996826,2.86299991607666,1.8580000400543213,5.578999996185303,2.38100004196167,27.92799949645996
2016-07-04 04:00:00,9.109000205993652,4.822999954223633,2.7720000743865967,1.7970000505447388,5.6500000953674325,2.5230000019073486,24.62100028991699
2016-07-04 05:00:00,9.845999717712402,5.559000015258789,3.1070001125335693,1.888000011444092,5.96999979019165,2.9489998817443848,23.847999572753903
2016-07-04 06:00:00,11.588000297546388,5.425000190734863,3.806999921798706,1.9800000190734863,7.390999794006348,2.806999921798706,23.07399940490723
2016-07-04 07:00:00,11.788000106811523,6.09499979019165,3.8989999294281006,2.04099988937378,7.214000225067139,2.984999895095825,22.51099967956543
2016-07-04 08:00:00,10.583000183105469,5.960999965667725,3.6549999713897705,2.0710000991821294,7.14300012588501,2.9140000343322754,21.66699981689453
2016-07-04 09:00:00,11.588000297546388,6.296000003814697,3.4719998836517334,2.009999990463257,7.568999767303468,3.0559999942779537,25.395000457763672
2016-07-04 10:00:00,11.92199993133545,6.2290000915527335,3.746000051498413,1.9490000009536743,7.710999965667725,3.0559999942779537,25.18400001525879
2016-07-04 11:00:00,12.324000358581545,5.559000015258789,4.203000068664552,1.9800000190734863,8.421999931335451,3.233999967575073,29.54599952697754
2016-07-04 12:00:00,10.381999969482422,5.894000053405763,3.563999891281128,1.9490000009536743,6.857999801635742,2.630000114440918,29.47500038146973
2016-07-04 13:00:00,10.04699993133545,5.425000190734863,3.3199999332427983,1.9490000009536743,6.751999855041504,3.0199999809265137,29.263999938964844
2016-07-04 14:00:00,10.515999794006348,6.027999877929688,3.13700008392334,1.919000029563904,7.10699987411499,3.375999927520752,30.952999114990234
2016-07-04 15:00:00,10.717000007629396,6.09499979019165,3.1679999828338623,2.009999990463257,6.787000179290772,3.0199999809265137,31.72599983215332
2016-07-04 16:00:00,9.979999542236328,5.0229997634887695,3.441999912261963,2.04099988937378,6.502999782562256,2.559000015258789,33.132999420166016
2016-07-04 17:00:00,11.31999969482422,5.090000152587892,3.868000030517578,2.04099988937378,7.355999946594237,2.45199990272522,28.982999801635746
2016-07-04 18:00:00,11.38700008392334,4.956999778747559,4.295000076293944,2.193000078201294,7.355999946594237,2.45199990272522,28.982999801635746
2016-07-04 19:00:00,9.376999855041504,3.884999990463257,2.4670000076293945,1.187999963760376,6.894000053405763,2.2390000820159908,31.72599983215332
2016-07-04 20:00:00,10.11400032043457,4.0859999656677255,2.9549999237060547,1.462000012397766,7.14300012588501,2.2390000820159908,25.18400001525879
2016-07-04 21:00:00,10.381999969482422,4.822999954223633,3.503000020980835,2.009999990463257,6.894000053405763,2.309999942779541,30.5310001373291
2016-07-04 22:00:00,9.645000457763672,4.889999866485597,3.259000062942505,1.919000029563904,6.610000133514402,1.919000029563904,27.645999908447266
2016-07-04 23:00:00,12.72599983215332,6.497000217437744,3.1679999828338623,1.9800000190734863,9.345999717712402,3.4820001125335693,25.465999603271484
2016-07-05 00:00:00,11.98900032043457,5.625999927520752,3.1979999542236333,1.9800000190734863,8.777000427246094,2.9489998817443848,25.95800018310547
2016-07-05 01:00:00,12.524999618530272,6.296000003814697,3.13700008392334,2.009999990463257,8.954999923706055,3.1630001068115234,25.95800018310547
2016-07-05 02:00:00,12.324000358581545,6.296000003814697,2.984999895095825,1.919000029563904,8.812999725341797,3.375999927520752,26.02799987792969
2016-07-05 03:00:00,10.717000007629396,5.425000190734863,2.8329999446868896,1.8580000400543213,8.065999984741211,2.878000020980835,28.913000106811523
2016-07-05 04:00:00,11.31999969482422,5.625999927520752,3.0460000038146973,1.888000011444092,7.676000118255615,2.630000114440918,30.459999084472656
2016-07-05 05:00:00,10.85099983215332,4.689000129699707,3.3199999332427983,2.04099988937378,6.822999954223633,1.883000016212464,31.375
2016-07-05 06:00:00,13.32900047302246,5.425000190734863,4.081999778747559,1.9490000009536743,8.883999824523926,2.736000061035156,32.78200149536133
2016-07-05 07:00:00,11.45400047302246,5.223999977111816,3.6549999713897705,2.009999990463257,7.853000164031982,2.7720000743865967,31.72599983215332
2016-07-05 08:00:00,11.052000045776367,5.960999965667725,3.563999891281128,2.101999998092652,7.461999893188477,3.127000093460083,30.31999969482422
2016-07-05 09:00:00,10.984999656677246,6.027999877929688,3.4110000133514404,2.04099988937378,7.532999992370605,2.700999975204468,30.459999084472656
2016-07-05 10:00:00,12.79300022125244,5.960999965667725,3.838000059127808,2.1630001068115234,8.564000129699707,3.4470000267028813,32.92200088500977
2016-07-05 11:00:00,13.395999908447266,6.429999828338622,4.598999977111816,2.253999948501587,8.741999626159668,3.4820001125335693,31.093000411987305
2016-07-05 12:00:00,11.253000259399414,5.425000190734863,3.594000101089477,2.009999990463257,7.676000118255615,2.736000061035156,25.67700004577637
2016-07-05 13:00:00,9.913000106811523,4.554999828338623,3.3199999332427983,1.919000029563904,6.681000232696532,2.309999942779541,27.15399932861328
2016-07-05 14:00:00,10.180999755859377,5.357999801635742,3.3199999332427983,2.0710000991821294,7.320000171661378,2.486999988555908,28.77199935913086
2016-07-05 15:00:00,10.85099983215332,5.223999977111816,3.3199999332427983,1.9490000009536743,7.249000072479247,2.41599988937378,30.60099983215332
2016-07-05 16:00:00,10.04699993133545,5.0229997634887695,3.1679999828338623,2.253999948501587,6.894000053405763,2.736000061035156,32.007999420166016
2016-07-05 17:00:00,11.92199993133545,5.425000190734863,4.386000156402588,2.101999998092652,7.923999786376952,2.878000020980835,33.132999420166016
2016-07-05 18:00:00,11.45400047302246,4.956999778747559,3.990000009536743,2.04099988937378,7.461999893188477,2.345000028610229,31.51499938964844
2016-07-05 19:00:00,10.85099983215332,4.689000129699707,3.806999921798706,1.9490000009536743,7.071000099182129,2.345000028610229,31.02300071716309
2016-07-05 20:00:00,11.185999870300291,4.622000217437744,3.8989999294281006,1.888000011444092,7.2849998474121085,2.203000068664551,31.44499969482422
2016-07-05 21:00:00,10.649999618530272,4.689000129699707,3.806999921798706,2.009999990463257,6.894000053405763,2.1679999828338623,31.72599983215332
2016-07-05 22:00:00,9.979999542236328,4.3540000915527335,3.563999891281128,1.9800000190734863,6.644999980926514,1.919000029563904,30.952999114990234
2016-07-05 23:00:00,11.854999542236328,5.760000228881836,3.259000062942505,1.9490000009536743,7.817999839782715,2.700999975204468,30.459999084472656
2016-07-06 00:00:00,10.381999969482422,5.090000152587892,3.015000104904175,1.8279999494552608,6.4670000076293945,2.8429999351501465,28.913000106811523
2016-07-06 01:00:00,10.717000007629396,5.425000190734863,2.8329999446868896,1.919000029563904,7.498000144958496,2.309999942779541,30.38999938964844
2016-07-06 02:00:00,10.85099983215332,5.357999801635742,2.8329999446868896,1.8580000400543213,7.817999839782715,2.878000020980835,31.51499938964844
2016-07-06 03:00:00,9.779000282287598,5.1570000648498535,3.1679999828338623,2.131999969482422,5.96999979019165,2.345000028610229,31.233999252319336
2016-07-06 04:00:00,9.376999855041504,4.48799991607666,3.015000104904175,2.04099988937378,6.254000186920166,2.2739999294281006,30.5310001373291
2016-07-06 05:00:00,11.38700008392334,5.559000015258789,3.259000062942505,2.345000028610229,7.853000164031982,2.8429999351501465,30.108999252319336
2016-07-06 06:00:00,11.854999542236328,4.48799991607666,3.868000030517578,1.8580000400543213,8.208999633789062,2.0969998836517334,30.31999969482422
2016-07-06 07:00:00,12.524999618530272,6.162000179290772,3.532999992370605,1.888000011444092,9.131999969482422,3.625,29.61599922180176
2016-07-06 08:00:00,12.72599983215332,6.36299991607666,3.7160000801086426,1.9800000190734863,9.345999717712402,3.375999927520752,30.5310001373291
2016-07-06 09:00:00,11.119000434875488,4.75600004196167,3.3499999046325684,1.9800000190734863,7.177999973297119,2.131999969482422,32.99300003051758
2016-07-06 10:00:00,11.788000106811523,4.889999866485597,3.563999891281128,1.8580000400543213,8.031000137329103,2.45199990272522,30.24900054931641
2016-07-06 11:00:00,13.128000259399414,4.956999778747559,3.990000009536743,1.919000029563904,8.670999526977539,2.7720000743865967,30.24900054931641
2016-07-06 12:00:00,10.583000183105469,4.75600004196167,2.9549999237060547,1.6449999809265137,7.0,2.061000108718872,30.67099952697754
2016-07-06 13:00:00,10.3149995803833,5.290999889373778,3.0460000038146973,1.7059999704360962,7.498000144958496,2.345000028610229,31.586000442504893
2016-07-06 14:00:00,9.444000244140623,5.0229997634887695,2.650000095367432,1.6449999809265137,6.965000152587893,2.203000068664551,31.9379997253418
2016-07-06 15:00:00,10.449000358581545,4.2199997901916495,2.7109999656677246,1.5839999914169312,7.0,2.38100004196167,28.982999801635746
2016-07-06 16:00:00,9.845999717712402,4.0859999656677255,2.7109999656677246,1.5529999732971191,7.071000099182129,1.919000029563904,27.71699905395508
2016-07-06 17:00:00,10.984999656677246,4.75600004196167,3.2899999618530287,1.6449999809265137,7.639999866485598,2.630000114440918,30.67099952697754
2016-07-06 18:00:00,10.717000007629396,4.287000179290772,3.3199999332427983,1.6449999809265137,7.320000171661378,2.0969998836517334,24.34000015258789
2016-07-06 19:00:00,9.175999641418455,3.549999952316284,3.1070001125335693,1.6139999628067017,6.005000114440918,1.5640000104904177,29.68600082397461
2016-07-06 20:00:00,9.645000457763672,4.152999877929688,3.4110000133514404,1.7359999418258667,6.254000186920166,1.4570000171661377,30.24900054931641
2016-07-06 21:00:00,8.505999565124513,2.880000114440918,3.532999992370605,1.8279999494552608,5.436999797821045,0.7459999918937683,29.968000411987305
2016-07-06 22:00:00,10.515999794006348,3.3489999771118164,3.259000062942505,1.6449999809265137,7.10699987411499,1.2790000438690186,29.54599952697754
2016-07-06 23:00:00,13.395999908447266,4.689000129699707,3.259000062942505,1.6749999523162842,10.234000205993652,2.38100004196167,28.49099922180176
2016-07-07 00:00:00,12.592000007629396,5.1570000648498535,2.7720000743865967,1.6139999628067017,9.20400047302246,2.309999942779541,28.56100082397461
2016-07-07 01:00:00,14.199999809265137,6.2290000915527335,2.559000015258789,1.5529999732971191,11.194000244140623,3.4470000267028813,28.77199935913086
2016-07-07 02:00:00,12.592000007629396,6.2290000915527335,2.5280001163482666,1.5230000019073486,10.909000396728516,3.696000099182129,27.71699905395508
2016-07-07 03:00:00,14.267000198364258,6.36299991607666,2.8329999446868896,1.6749999523162842,11.121999740600586,3.872999906539917,28.138999938964844
2016-07-07 04:00:00,12.592000007629396,5.090000152587892,2.6800000667572017,1.8279999494552608,9.20400047302246,2.7720000743865967,27.364999771118164
2016-07-07 05:00:00,13.730999946594238,5.625999927520752,3.2290000915527344,1.7669999599456787,10.66100025177002,2.984999895095825,26.73200035095215
2016-07-07 06:00:00,15.13700008392334,5.760000228881836,3.3199999332427983,1.6449999809265137,11.229000091552734,2.9489998817443848,26.3799991607666
2016-07-07 07:00:00,14.267000198364258,5.960999965667725,3.38100004196167,1.7970000505447388,10.803000450134276,3.1979999542236333,25.395000457763672
2016-07-07 08:00:00,12.524999618530272,5.090000152587892,3.075999975204468,1.7970000505447388,9.3100004196167,3.0559999942779537,27.92799949645996
2016-07-07 09:00:00,12.324000358581545,5.559000015258789,3.015000104904175,1.6749999523162842,8.670999526977539,2.8429999351501465,28.982999801635746
2016-07-07 10:00:00,13.26200008392334,6.09499979019165,3.441999912261963,1.7669999599456787,9.80799961090088,2.8429999351501465,29.756999969482425
2016-07-07 11:00:00,12.324000358581545,4.956999778747559,3.990000009536743,1.7359999418258667,8.244000434875487,2.559000015258789,30.60099983215332
2016-07-07 12:00:00,9.645000457763672,3.617000102996826,3.0460000038146973,1.5230000019073486,6.787000179290772,1.5989999771118164,32.64099884033203
2016-07-07 13:00:00,10.515999794006348,4.554999828338623,2.8020000457763667,1.5529999732971191,7.390999794006348,2.131999969482422,35.3849983215332
2016-07-07 14:00:00,9.376999855041504,3.818000078201294,2.650000095367432,1.5529999732971191,6.573999881744385,1.5640000104904177,37.28400039672852
2016-07-07 15:00:00,9.109000205993652,3.6840000152587886,2.58899998664856,2.131999969482422,6.610000133514402,1.5989999771118164,38.47999954223633
2016-07-07 16:00:00,9.243000030517578,3.41599988937378,2.984999895095825,1.5529999732971191,6.5380001068115225,1.7059999704360962,36.79100036621094
2016-07-07 17:00:00,10.449000358581545,4.2199997901916495,3.2290000915527344,1.5230000019073486,7.320000171661378,2.0969998836517334,34.11800003051758
2016-07-07 18:00:00,11.052000045776367,4.287000179290772,3.4719998836517334,1.6749999523162842,7.604000091552732,1.9900000095367432,33.83700180053711
2016-07-07 19:00:00,10.11400032043457,4.0859999656677255,3.259000062942505,1.6449999809265137,6.857999801635742,1.9539999961853027,33.273998260498054
2016-07-07 20:00:00,11.119000434875488,4.152999877929688,3.746000051498413,1.6749999523162842,7.427000045776367,1.919000029563904,32.92200088500977
2016-07-07 21:00:00,10.449000358581545,3.282000064849853,3.594000101089477,1.7059999704360962,7.10699987411499,1.2790000438690186,33.625999450683594
2016-07-07 22:00:00,10.515999794006348,3.884999990463257,3.1679999828338623,1.6749999523162842,7.355999946594237,1.5989999771118164,32.64099884033203
2016-07-07 23:00:00,11.854999542236328,5.357999801635742,3.075999975204468,1.5529999732971191,8.883999824523926,3.1979999542236333,31.586000442504893
2016-07-08 00:00:00,11.854999542236328,4.75600004196167,2.9549999237060547,1.5230000019073486,8.883999824523926,2.984999895095825,31.093000411987305
2016-07-08 01:00:00,10.381999969482422,4.75600004196167,2.497999906539917,1.3400000333786009,7.994999885559082,2.630000114440918,30.742000579833984
2016-07-08 02:00:00,11.185999870300291,5.223999977111816,2.375999927520752,1.4010000228881836,8.706000328063965,2.594000101089477,29.334999084472656
2016-07-08 03:00:00,10.248000144958496,4.554999828338623,2.437000036239624,1.4919999837875366,7.747000217437744,2.736000061035156,28.77199935913086
2016-07-08 04:00:00,10.91800022125244,4.0859999656677255,2.315000057220459,1.462000012397766,8.244000434875487,2.594000101089477,29.12400054931641
2016-07-08 05:00:00,12.659000396728516,5.223999977111816,2.8940000534057617,1.6139999628067017,9.416999816894531,2.700999975204468,29.263999938964844
2016-07-08 06:00:00,13.597000122070312,5.425000190734863,3.4719998836517334,1.6449999809265137,9.737000465393066,2.984999895095825,29.40500068664551
2016-07-08 07:00:00,10.381999969482422,4.0859999656677255,3.2899999618530287,1.6449999809265137,7.214000225067139,2.025000095367432,28.913000106811523
2016-07-08 08:00:00,9.979999542236328,4.554999828338623,3.2899999618530287,1.7970000505447388,6.716000080108643,2.2739999294281006,29.89699935913086
2016-07-08 09:00:00,9.645000457763672,4.019000053405762,3.015000104904175,1.6449999809265137,6.894000053405763,2.594000101089477,30.5310001373291
2016-07-08 10:00:00,11.720999717712402,4.75600004196167,3.38100004196167,1.7359999418258667,7.994999885559082,2.1679999828338623,30.67099952697754
2016-07-08 11:00:00,11.788000106811523,4.2199997901916495,3.928999900817871,1.8279999494552608,8.031000137329103,2.131999969482422,30.67099952697754
2016-07-08 12:00:00,10.449000358581545,4.0859999656677255,3.1679999828338623,1.6749999523162842,7.355999946594237,1.812000036239624,31.093000411987305
2016-07-08 13:00:00,10.180999755859377,3.41599988937378,3.0460000038146973,1.6139999628067017,6.857999801635742,1.741000056266785,30.881999969482425
2016-07-08 14:00:00,12.927000045776367,5.0229997634887695,5.696000099182129,2.2239999771118164,6.751999855041504,1.5279999971389768,32.71099853515625
2016-07-08 15:00:00,10.180999755859377,4.2199997901916495,3.015000104904175,1.6449999809265137,6.573999881744385,1.741000056266785,34.750999450683594
2016-07-08 16:00:00,9.444000244140623,3.549999952316284,2.924000024795532,1.6139999628067017,6.610000133514402,1.2790000438690186,34.400001525878906
2016-07-08 17:00:00,10.3149995803833,4.0859999656677255,3.2290000915527344,1.6449999809265137,7.177999973297119,2.0969998836517334,34.32899856567383
2016-07-08 18:00:00,10.717000007629396,3.884999990463257,3.563999891281128,1.6749999523162842,7.10699987411499,1.741000056266785,33.625999450683594
2016-07-08 19:00:00,10.180999755859377,3.617000102996826,3.594000101089477,1.6749999523162842,6.4670000076293945,1.4210000038146973,33.55599975585937
2016-07-08 20:00:00,11.854999542236328,4.0859999656677255,4.263999938964844,1.8580000400543213,7.639999866485598,1.5640000104904177,32.78200149536133
2016-07-08 21:00:00,12.72599983215332,4.3540000915527335,4.295000076293944,1.7669999599456787,8.244000434875487,2.131999969482422,32.148998260498054
2016-07-08 22:00:00,14.065999984741213,5.357999801635742,3.776999950408936,1.7059999704360962,9.666000366210938,2.2390000820159908,31.233999252319336
2016-07-08 23:00:00,18.152000427246094,8.840999603271484,5.817999839782715,3.0460000038146973,12.402000427246096,4.192999839782715,30.5310001373291
2016-07-09 00:00:00,14.60200023651123,5.960999965667725,3.259000062942505,1.7669999599456787,11.300000190734863,3.3399999141693115,30.952999114990234
2016-07-09 01:00:00,14.53499984741211,6.162000179290772,3.0460000038146973,1.6449999809265137,11.690999984741213,3.908999919891357,30.31999969482422
2016-07-09 02:00:00,14.401000022888184,6.296000003814697,2.8020000457763667,1.6139999628067017,11.72700023651123,3.9440000057220463,29.40500068664551
2016-07-09 03:00:00,13.99899959564209,6.497000217437744,2.7109999656677246,1.6749999523162842,10.94499969482422,3.1979999542236333,28.70199966430664
